t_s,pos_err_m,cum_err_m
67800.0,82327172.61211722,5019053152.0192375
68400.0,81696785.86927211,5100749937.88851
69000.0,80350465.76567079,5181100403.654181
69600.0,78370679.44098791,5259471083.095168
70200.0,75879360.233515,5335350443.328683
70800.0,73039833.140556,5408390276.469239
74400.0,61920735.33474593,5470311011.803986
78000.0,78883854.73739633,5549194866.541382
81600.0,90679862.5365144,5639874729.077896
85200.0,78434832.0467587,5718309561.124655
88800.0,70662358.38991123,5788971919.514566
92400.0,89424370.40509592,5878396289.919662
96000.0,97521317.23727313,5975917607.156936
99600.0,82792721.33185574,6058710328.488791
103200.0,79283107.0426006,6137993435.531392
106800.0,98900074.293579,6236893509.824971
110400.0,102801498.91803946,6339695008.7430105
114000.0,86529107.23037644,6426224115.973387
117600.0,87836461.42189832,6514060577.395285
121200.0,107207721.10499245,6621268298.5002775
121201.0,107211410.80787665,6728479709.308154
121207.0035295059,107233522.51121135,6835713231.8193655
121213.6074119624,107257766.99991621,6942970998.819282
121220.87168266454,107284340.92345749,7050255339.742739
121228.8623804369,107313457.04947318,7157568796.792212
121237.65214798649,107345345.11314252,7264914141.9053545
121247.32089229104,107380252.58576266,7372294394.4911175
121257.95651102604,107418445.31789283,7479712839.8090105
121269.65569163454,107460207.99975038,7587173047.808761
121282.5247903039,107505844.36571833,7694678892.174479
121296.68079884019,107555677.05010359,7802234569.224582
121312.25240823011,107610046.97673894,7909844616.201321
121329.38117855902,107669312.13451025,8017513928.335831
121348.22282592082,107733845.55301182,8125247773.888843
121368.9486380188,107804031.11388823,8233051805.00273
121391.74703132658,107880240.82650648,8340932045.829237
121416.82526396513,107962888.29150465,8448894934.120742
121444.41131986755,108052360.76296043,8556947294.883702
121474.41131986755,108147940.28272676,8665095235.16643
121504.41131986755,108241714.17980622,8773336949.346235
121534.41131986755,108333671.30955613,8881670620.655792
121564.41131986755,108423800.79312296,8990094421.448915
121594.41131986755,108512092.0174536,9098606513.46637
121624.41131986755,108598504.84275432,9207205018.309124
121654.41131986755,108683058.70986028,9315888077.018984
121684.41131986755,108765744.0686896,9424653821.087673
121714.41131986755,108846551.36963661,9533500372.45731
121744.41131986755,108925471.328926,9642425843.786236
122344.41131986755,110094697.21056095,9752520540.996798
122944.41131986755,110457540.83385983,9862978081.830658
123544.41131986755,110006751.10974622,9972984832.940405
124144.41131986755,108778023.2762523,10081762856.216658
124744.41131986755,106850121.05355197,10188612977.27021
125344.41131986755,104345199.36424917,10292958176.634459
125944.41131986755,101428415.1886111,10394386591.82307
126544.41131986755,98305466.95271946,10492692058.77579
127144.41131986755,95216762.26007566,10587908821.035866
127744.41131986755,92425183.91412398,10680334004.94999
128344.41131986755,90194892.36263876,10770528897.312628
128944.41131986755,88760951.34018707,10859289848.652815
129544.41131986755,88293282.72274505,10947583131.37556
130144.41131986755,88865150.24087234,11036448281.616432
130744.41131986755,90438568.50568374,11126886850.122116
131344.41131986753,92872490.542202,11219759340.664318
131944.41131986753,95950335.7074956,11315709676.371813
132544.41131986753,99415561.22558999,11415125237.597403
133144.41131986753,103003690.56244785,11518128928.159851
133744.41131986753,106465969.03193268,11624594897.191784
134344.41131986753,109584039.89947172,11734178937.091255
134944.41131986753,112177536.66973591,11846356473.76099
135544.41131986753,114107772.61959574,11960464246.380587
136144.41131986753,115279160.16161032,12075743406.542196
136744.41131986753,115639521.81706542,12191382928.359262
137344.41131986753,115180413.1009788,12306563341.460241
137944.41131986753,113937256.6085243,12420500598.068766
138544.41131986753,111989452.78028934,12532490050.849054
139144.41131986753,109460543.8408892,12641950594.689943
139744.41131986753,106517241.08343518,12748467835.773378
140344.41131986753,103366592.69250044,12851834428.46588
140944.41131986753,100249696.14150795,12952084124.607388
141544.41131986753,97428835.72542588,13049512960.332813
142144.41131986753,95166453.56069261,13144679413.893505
142744.41131986753,93695431.93822588,13238374845.831732
143344.41131986753,93184275.72094524,13331559121.552677
143944.41131986753,93707067.49004975,13425266189.042727
144544.41131986753,95229056.86407241,13520495245.9068
145144.41131986753,97613860.4904705,13618109106.39727
145744.41131986753,100649383.52366967,13718758489.92094
146344.41131986753,104081750.0757349,13822840239.996675
146944.41131986753,107646944.35503927,13930487184.351715
147544.41131986753,111094867.60756582,14041582051.95928
148144.41131986753,114204524.44192348,14155786576.401203
148744.41131986753,116792471.26027621,14272579047.66148
149344.41131986753,118717185.74158607,14391296233.403067
149944.41131986753,119880689.28097561,14511176922.684042
150544.41131986753,120229224.04688111,14631406146.730923
151144.41131986753,119753691.4044787,14751159838.1354
151744.41131986753,118489628.50967953,14869649466.64508
152344.41131986753,116517369.01366667,14986166835.658747
152944.41131986753,113961896.9065556,15100128732.565302
153544.41131986753,110991525.70885818,15211120258.27416
154144.41131986753,107814795.4607229,15318935053.734882
154744.41131986753,104673501.8041188,15423608555.539001
155344.41131986753,101829543.45067845,15525438098.98968
155944.41131986753,99543922.09241597,15624982021.082096
156544.41131986753,98047326.5407756,15723029347.622871
157144.41131986753,97506460.43264423,15820535808.055515
157744.41131986753,97995189.35482585,15918530997.410341
158344.41131986753,99480385.95794357,16018011383.368284
158944.41131986753,101828641.29786761,16119840024.666151
159544.41131986753,104831009.09065849,16224671033.75681
160144.41131986753,108235624.59101872,16332906658.347828
160744.41131986753,111779003.64183809,16444685661.989666
161344.41131986753,115210189.8638699,16559895851.853537
161944.41131986753,118306355.79357217,16678202207.647108
162544.41131986753,120881959.48796684,16799084167.135075
163144.41131986753,122793433.88165745,16921877601.016731
163744.41131986753,123941180.62824437,17045818781.644976
164344.41131986753,124270558.711185,17170089340.356161
164944.41131986753,123772212.44869693,17293861552.80486
165544.41131986753,122482139.96727347,17416343692.772133
166144.41131986753,120481839.49591772,17536825532.26805
166744.41131986753,117897797.79541208,17654723330.063465
167344.41131986753,114899984.82424162,17769623314.887707
167944.41131986753,111698452.07385425,17881321766.96156
168544.41131986753,108535753.57428178,17989857520.535843
169144.41131986753,105673557.19167534,18095531077.72752
169744.41131986753,103371545.35353042,18198902623.08105
170344.41131986753,101858241.51809444,18300760864.599144
170944.41131986753,101298315.1241469,18402059179.72329
171544.41131986753,101764587.96889937,18503823767.69219
172144.41131986753,103224372.50311999,18607048140.19531
172744.41131986753,105546020.15169439,18712594160.347004
173344.41131986753,108522591.65598527,18821116752.00299
173944.41131986753,111903686.0941023,18933020438.09709
174544.41131986753,115426357.17841946,19048446795.275513
175144.41131986753,118839108.59324217,19167285903.868755
175744.41131986753,121917910.93026783,19289203814.799023
176344.41131986753,124475845.08476828,19413679659.88379
176944.41131986753,126367984.13248518,19540047644.016273
177544.41131986753,127493752.60122016,19667541396.617493
178144.41131986753,127798128.41573611,19795339525.03323
178744.41131986753,127271886.44765666,19922611411.48089
179344.41131986753,125951798.96449153,20048563210.44538
179944.41131986753,123920644.68426049,20172483855.129642
180544.41131986753,121306481.14336222,20293790336.273006
181144.41131986753,118281026.63624302,20412071362.90925
181744.41131986753,115055774.35580014,20527127137.26505
182344.41131986753,111874079.11599424,20639001216.381042
182944.41131986753,108997523.8665668,20747998740.24761
183544.41131986753,106684514.33460858,20854683254.58222
184144.41131986753,105161449.57764204,20959844704.15986
184744.41131986753,104590778.56234288,21064435482.722202
185344.41131986753,105043682.0114281,21169479164.73363
185944.41131986753,106487034.2235604,21275966198.95719
186544.41131986753,108789933.98088314,21384756132.938076
187144.41131986753,111746603.69684292,21496502736.63492
187744.41131986753,115107653.70370512,21611610390.338623
188344.41131986753,118610574.55773754,21730220964.896362
188944.41131986753,122003587.93468925,21852224552.83105
189544.41131986753,125061995.30880359,21977286548.139854
190144.41131986753,127598009.16761914,22104884557.307472
190744.41131986753,129465912.40088056,22234350469.70835
191344.41131986753,130564742.56510922,22364915212.27346
191944.41131986753,130839447.9254698,22495754660.19893
192544.41131986753,130281273.75682656,22626035933.955757
193144.41131986753,128928027.3300732,22754963961.28583
193744.41131986753,126863851.66034596,22881827812.94618
194344.41131986753,124218439.1767547,23006046252.122932
194944.41131986753,121165264.49499111,23127211516.617924
195544.41131986753,117917239.4326015,23245128756.050526
196144.41131986753,114718549.02194251,23359847305.072468
196744.41131986753,111830730.82453315,23471678035.897
197344.41131986753,109510986.43154459,23581189022.328545
197944.41131986753,107983657.02011548,23689172679.34866
198544.41131986753,107408772.32099962,23796581451.66966
199144.41131986753,107855437.8936283,23904436889.563286
199744.41131986753,109289476.5295432,24013726366.09283
200344.41131986753,111579871.13353235,24125306237.226364
200944.41131986753,114521338.16137567,24239827575.38774
201544.41131986753,117865149.10822305,24357692724.495964
202144.41131986753,121349097.71502602,24479041822.21099
202744.41131986753,124721333.51602148,24603763155.727013
203344.41131986753,127756886.75828652,24731520042.4853
203944.41131986753,130267541.85319139,24861787584.33849
204544.41131986753,132107273.73069158,24993894858.06918
205144.41131986753,133175156.35088035,25127070014.42006
205744.41131986753,133416457.08897799,25260486471.509037
206344.41131986753,132823187.32105093,25393309658.83009
206944.41131986753,131434334.02752975,25524743992.85762
207544.41131986753,129335490.77576508,25654079483.633385
208144.41131986753,126658068.38640177,25780737552.019787
208744.41131986753,123577222.14055939,25904314774.160347
209344.41131986753,120307256.15697628,26024622030.31732
209944.41131986753,117093245.19753422,26141715275.514854
210544.41131986753,114196650.763048,26255911926.2779
211144.41131986753,111873545.72259289,26367785472.000492
211744.41131986753,110346274.2045546,26478131746.205048
212344.41131986753,109772305.16340128,26587904051.36845
212944.41131986753,110218360.18390904,26698122411.55236
213544.41131986753,111648682.55358015,26809771094.10594
214144.41131986753,113931506.58598298,26923702600.691925
214744.41131986753,116861513.93838245,27040564114.630306
215344.41131986753,120190283.68064648,27160754398.31095
215944.41131986753,123655829.95352393,27284410228.264477
216544.41131986753,127006425.80414931,27411416654.068626
217144.41131986753,130017090.57899371,27541433744.64762
217744.41131986753,132499555.12494633,27673933299.772568
218344.41131986753,134307950.06374717,27808241249.836315
218944.41131986753,135341668.57674146,27943582918.413055
219544.41131986753,135546600.86094847,28079129519.274002
220144.41131986753,134915785.81003824,28214045305.08404
220744.41131986753,133489478.17725657,28347534783.2613
221344.41131986753,131354795.6575066,28478889578.918804
221944.41131986753,128644885.56224549,28607534464.48105
222544.41131986753,125536532.25924829,28733070996.740295
223144.41131986753,122245401.27550025,28855316398.015797
223744.41131986753,119017433.14732249,28974333831.16312
224344.41131986753,116114029.0484052,29090447860.211525
224944.41131986753,113790218.79980177,29204238079.011326
225544.41131986753,112266352.15104681,29316504431.162373
226144.41131986753,111697264.2398075,29428201695.40218
226744.41131986753,112147113.61508602,29540348809.017265
227344.41131986753,113578092.82081082,29653926901.838078
227944.41131986753,115857194.19682962,29769784096.03491
228544.41131986753,118778678.46790223,29888562774.50281
229144.41131986753,122094095.48154196,30010656869.984352
229744.41131986753,125541623.69128819,30136198493.67564
230344.41131986753,128869809.4183357,30265068303.093975
230944.41131986753,131853884.7037937,30396922187.797768
231544.41131986753,134305856.3363412,30531228044.13411
232144.41131986753,136080337.42625514,30667308381.560364
232744.41131986753,137077330.82323053,30804385712.383595
233344.41131986753,137243609.19277784,30941629321.576374
233944.41131986753,136573388.99187583,31078202710.56825
234544.41131986753,135108283.60737777,31213310994.175625
235144.41131986753,132937012.35204545,31346248006.52767
235744.41131986753,130194390.83632927,31476442397.364002
236344.41131986753,127058774.79235062,31603501172.156353
236944.41131986753,123747204.77571806,31727248376.93207
237544.41131986753,120506387.96771386,31847754764.899784
238144.41131986753,117597690.97050804,31965352455.870293
238744.41131986753,115275193.19530967,32080627649.0656
239344.41131986753,113757256.63191462,32194384905.697517
239944.41131986753,113196064.55168451,32307580970.249203
240544.41131986753,113653055.23474781,32421234025.48395
241144.41131986753,115088040.04756764,32536322065.53152
241744.41131986753,117366387.18013874,32653688452.71166
242344.41131986753,120281568.28866048,32773970021.00032
242944.41131986753,123584867.35999638,32897554888.360317
243544.41131986753,127014603.69263114,33024569492.052948
244144.41131986753,130319663.30067816,33154889155.353626
244744.41131986753,133275695.7393245,33288164851.09295
245344.41131986753,135695311.8665086,33423860162.959457
245944.41131986753,137433820.99932545,33561293983.958782
246544.41131986753,138392085.6161798,33699686069.574963
247144.41131986753,138518006.1761799,33838204075.751144
247744.41131986753,137807053.8670273,33976011129.61817
248344.41131986753,136302274.36083418,34112313403.979008
248944.41131986753,134094014.69046687,34246407418.669476
249544.41131986753,131318689.80802955,34377726108.47751
250144.41131986753,128156166.23310766,34505882274.71062
250744.41131986753,124824789.01999348,34630707063.73061
251344.41131986753,121571987.7913173,34752279051.521935
251944.41131986753,118659127.04651098,34870938178.56844
252544.41131986753,116339369.09130429,34987277547.659744
253144.41131986753,114829144.3550137,35102106692.014755
253744.41131986753,114278039.47077936,35216384731.485535
254344.41131986753,114744613.9033566,35331129345.38889
254944.41131986753,116186056.48192298,35447315401.87082
255544.41131986753,118465862.41393842,35565781264.28476
256144.41131986753,121376359.14603816,35687157623.4308
256744.41131986753,124668386.74433574,35811826010.17514
257344.41131986753,128080394.31604092,35939906404.49118
257944.41131986753,131361658.36472692,36071268062.8559
258544.41131986753,134288436.45534384,36205556499.31125
259144.41131986753,136674178.5225417,36342230677.83379
259744.41131986753,138375108.94102395,36480605786.77482
260344.41131986753,139293165.32300574,36619898952.097824
260944.41131986753,139377517.30327752,36759276469.4011
261544.41131986753,138624975.21114898,36897901444.61225
262144.41131986753,137080083.36085078,37034981527.9731
262744.41131986753,134834752.97218394,37169816280.94528
263344.41131986753,132026921.97286047,37301843202.918144
263944.41131986753,128837940.80963442,37430681143.727776
264544.41131986753,125487313.7000063,37556168457.42778
265144.41131986753,122223152.33363035,37678391609.76141
265744.41131986753,119306875.34539545,37797698485.10681
266344.41131986753,116990745.0295995,37914689230.13641
266944.41131986753,115489354.0206837,38030178584.1571
267544.41131986753,114949755.43216796,38145128339.589264
268144.41131986753,115427554.11689395,38260555893.70616
268744.41131986753,116877152.88376178,38377433046.58992
269344.41131986753,119159929.37313707,38496592975.96306
269944.41131986753,122066823.96063745,38618659799.9237
270544.41131986753,125348103.87966837,38744007903.80337
271144.41131986753,128742286.56884186,38872750190.37221
271744.41131986753,131999106.9525695,39004749297.324776
272344.41131986753,134895636.60360065,39139644933.928375
272944.41131986753,137246306.14689708,39276891240.07527
273544.41131986753,138908445.93065897,39415799686.00593
274144.41131986753,139785289.8188901,39555584975.82482
274744.41131986753,139827333.3400809,39695412309.1649
275344.41131986753,139032792.1714719,39834445101.33637
275944.41131986753,137447737.90162134,39971892839.23799
276544.41131986753,135165559.0571872,40107058398.29518
277144.41131986753,132325632.10133313,40239384030.396515
277744.41131986753,129110686.5186467,40368494716.91516
278344.41131986753,125741279.6540222,40494235996.56918
278944.41131986753,122466167.02198583,40616702163.59117
279544.41131986753,119546818.9368948,40736248982.52807
280144.41131986753,117234666.06830639,40853483648.596375
280744.41131986753,115742611.90934335,40969226260.505714
281344.41131986753,115215218.02446441,41084441478.53018
281944.41131986753,115705121.77916238,41200146600.30934
282544.41131986753,117163893.21758349,41317310493.526924
283144.41131986753,119450540.59640948,41436761034.12334
283744.41131986753,122354436.21846138,41559115470.3418
284344.41131986753,125625191.60607065,41684740661.94787
284944.41131986753,129001322.7709108,41813741984.71878
285544.41131986753,132233099.49447319,41945975084.21326
286144.41131986753,135098557.64278123,42081073641.85604
286744.41131986753,137413255.49032763,42218486897.34637
287344.41131986753,139035796.62153438,42357522693.9679
287944.41131986753,139870837.02077347,42497393530.98868
288544.41131986753,139870269.78825992,42637263800.77694
289144.41131986753,139033767.14201078,42776297567.91895
289744.41131986753,137408864.58273536,42913706432.501686
290344.41131986753,135090334.2775783,43048796766.77927
290944.41131986753,132218925.164369,43181015691.943634
291544.41131986753,128978559.85059664,43309994251.79423
292144.41131986753,125590736.9124047,43435584988.706635
292744.41131986753,122304848.69615722,43557889837.402794
293344.41131986753,119382379.1929886,43677272216.59578
293944.41131986753,117074029.49041829,43794346246.0862
294544.41131986753,115591180.67553468,43909937426.761734
295144.41131986753,115075999.10375088,44025013425.865486
295744.41131986753,115578209.27722718,44140591635.142715
296344.41131986753,117046491.24585438,44257638126.38857
296944.41131986753,119337340.31245382,44376975466.70103
297544.41131986753,122238427.77093123,44499213894.471954
298144.41131986753,125498590.44299547,44624712484.91495
298744.41131986753,128856314.20349663,44753568799.11845
299344.41131986753,132062507.01706266,44885631306.135506
299944.41131986753,134896242.24585277,45020527548.381355
300544.41131986753,137174337.21207252,45157701885.59343
301144.41131986753,138756863.40939316,45296458749.00282
301744.41131986753,139549930.46576253,45436008679.46858
302344.41131986753,139506884.41895086,45575515563.887535
302944.41131986753,138628882.51891324,45714144446.40645
303544.41131986753,136964817.67303947,45851109264.07949
304144.41131986753,134610737.4112799,45985720001.49077
304744.41131986753,131708626.95153758,46117428628.44231
305344.41131986753,128443431.29229371,46245872059.734604
305944.41131986753,125037470.42655945,46370909530.16116
306544.41131986753,121740700.09245276,46492650230.25362
307144.41131986753,118814630.72249816,46611464860.97611
307744.41131986753,116509380.34823969,46727974241.32435
308344.41131986753,115034951.05639109,46843009192.38074
308944.41131986753,114531276.10056253,46957540468.4813
309544.41131986753,115045323.9237056,47072585792.40501
310144.41131986753,116522818.72472349,47189108611.12973
310744.41131986753,118817652.63742332,47307926263.76715
311344.41131986753,121715727.9540248,47429641991.721176
311944.41131986753,124964973.57452829,47554606965.29571
312544.41131986753,128303838.51503734,47682910803.810745
313144.41131986753,131483946.98781154,47814394750.79855
313744.41131986753,134285486.2960767,47948680237.09463
314344.41131986753,136526656.45394006,48085206893.54857
314944.41131986753,138069100.21383578,48223275993.762405
315544.41131986753,138820439.65092984,48362096433.41334
316144.41131986753,138735508.9782319,48500831942.39157
316744.41131986753,137816885.85423115,48638648828.245804
317344.41131986753,136114709.4642149,48774763537.71002
317944.41131986753,133726199.24229735,48908489736.95232
318544.41131986753,130794348.55048302,49039284085.5028
319144.41131986753,127504935.65771489,49166789021.160515
319744.41131986753,124081013.55458507,49290870034.7151
320344.41131986753,120772964.0034354,49411642998.71854
320944.41131986753,117842361.21884675,49529485359.937386
321544.41131986753,115538916.86409217,49645024276.801476
322144.41131986753,114071437.22687069,49759095714.02834
322744.41131986753,113577856.03971083,49872673570.068054
323344.41131986753,114102550.95766734,49986776121.02572
323944.41131986753,115588320.85606858,50102364441.88179
324544.41131986753,117886414.17867853,50220250856.06047
325144.41131986753,120780863.95712613,50341031720.01759
325744.41131986753,124018612.69829623,50465050332.71589
326344.41131986753,127338096.40015216,50592388429.11604
326944.41131986753,130491667.01946944,50722880096.13551
327544.41131986753,133260702.10089795,50856140798.23641
328144.41131986753,135464942.9601277,50991605741.19654
328744.41131986753,136967618.5224651,51128573359.71901
329344.41131986753,137677904.71211997,51266251264.43113
329944.41131986753,137552153.8045263,51403803418.23566
330544.41131986753,136594238.0526497,51540397656.28831
331144.41131986753,134855412.26578772,51675253068.55409
331744.41131986753,132433901.22467864,51807686969.77877
332344.41131986753,129473468.03232539,51937160437.8111
332944.41131986753,126160513.57305719,52063320951.384155
333544.41131986753,122718651.02695473,52186039602.41111
334144.41131986753,119398592.33577332,52305438194.74688
334744.41131986753,116462038.54353586,52421900233.29041
335344.41131986753,114158443.4376674,52536058676.72808
335944.41131986753,112695678.40531057,52648754355.13339
336544.41131986753,112210019.66453278,52760964374.79793
337144.41131986753,112743421.91835245,52873707796.71628
337744.41131986753,114235851.79614055,52987943648.51242
338344.41131986753,116535958.07369818,53104479606.58612
338944.41131986753,119425776.77406548,53223905383.36018
339544.41131986753,122651212.48622625,53346556595.84641
340144.41131986753,125950709.42142837,53472507305.26784
340744.41131986753,129077354.66025154,53601584659.928085
341344.41131986753,131813795.73696902,53733398455.665054
341944.41131986753,133981398.67088327,53867379854.33594
342544.41131986753,135445020.85129285,54002824875.18723
343144.41131986753,136115415.27364182,54138940290.46088
343744.41131986753,135950389.3113842,54274890679.77226
344344.41131986753,134954984.09433675,54409845663.8666
344944.41131986753,133181432.58520149,54543027096.451805
345544.41131986753,130728694.7345325,54673755791.18634
346144.41131986753,127741033.25843437,54801496824.44478
346744.41131986753,124405285.13991514,54925902109.584694
347344.41131986753,120945351.83266084,55046847461.41736
347944.41131986753,117612181.68187794,55164459643.099236
348544.41131986753,114667695.90006694,55279127338.999306
349144.41131986753,112361256.86122142,55391488595.86053
349744.41131986753,110900142.73955186,55502388738.60008
350344.41131986753,110419358.27775337,55612808096.87784
350944.41131986753,110958710.40391141,55723766807.281746
351544.41131986753,112455494.64455551,55836222301.9263
352144.41131986753,114755780.96841983,55950978082.89472
352744.41131986753,117639546.66877617,56068617629.5635
353344.41131986753,120851633.68687643,56189469263.250374
353944.41131986753,124130451.38123545,56313599714.63161
354544.41131986753,127229842.33100352,56440829556.96261
355144.41131986753,129933840.4715803,56570763397.43419
355744.41131986753,132065437.89649358,56702828835.33068
356344.41131986753,133491148.6891522,56836319984.01984
356944.41131986753,134123340.1886557,56970443324.20849
357544.41131986753,133921133.68548004,57104364457.89397
